1.03604
0.976777
1.00048
0.98643
1.02423
0.993399
0.992045
1.0019
1.00847
1.02357
1.73529
1.69418
1.72339
1.57019
1.79967
1.77288
1.72661
1.83178
1.66902
1.76422
2.59206
2.47548
2.61928
2.6199
2.64904
2.75625
2.62575
2.54073
2.46477
2.4971
2.86853
2.96394
2.98217
3.04571
2.98077
2.99315
2.94844
2.90107
3.12327
3.03051
2.88149
2.88977
2.93883
2.86817
2.90133
2.86569
2.89214
2.89894
2.92297
2.92935
2.86551
2.91467
2.92819
2.96322
2.95109
2.94278
2.95867
2.92676
2.95109
2.96331
2.89628
2.96332
2.93188
2.92799
2.83071
2.97011
2.89894
2.91855
2.95567
3.03595
2.82898
2.92553
2.8266
2.90413
2.83791
2.90692
2.9
2.89096
2.91079
2.84876
2.74936
2.74144
2.71193
2.79183
2.8094
2.78033
2.81901
2.75223
2.77679
2.72215
